index,size,time,ip
0,236,1649375734.110151000,10.11.219.6
1,714,1649375734.110176000,10.11.219.6
2,97,1649375734.111755000,10.11.219.6
3,-66,1649375734.112921000,18.65.110.227
4,-97,1649375734.112921000,18.65.110.227
5,-66,1649375734.112922000,18.65.110.227
6,66,1649375734.112939000,10.11.219.6
7,130,1649375734.113503000,10.11.219.6
8,499,1649375734.113630000,10.11.219.6
9,-66,1649375734.115049000,18.65.110.227
10,-66,1649375734.116141000,13.224.141.96
11,-66,1649375734.116142000,13.224.141.96
12,-608,1649375734.117253000,13.224.141.96
13,-90,1649375734.117253000,13.224.141.96
14,66,1649375734.117268000,10.11.219.6
15,90,1649375734.117599000,10.11.219.6
16,66,1649375734.117625000,10.11.219.6
17,74,1649375734.119665000,10.11.219.6
18,-54,1649375734.120413000,13.224.141.96
19,-74,1649375734.122519000,13.224.141.96
20,66,1649375734.122544000,10.11.219.6
21,583,1649375734.124555000,10.11.219.6
22,-66,1649375734.128063000,13.224.141.96
23,-2802,1649375734.128064000,13.224.141.96
24,66,1649375734.128082000,10.11.219.6
25,74,1649375734.128654000,10.11.219.6
26,-1328,1649375734.130108000,13.224.141.96
27,66,1649375734.130131000,10.11.219.6
28,-74,1649375734.132133000,18.65.116.99
29,66,1649375734.132156000,10.11.219.6
30,282,1649375734.132488000,10.11.219.6
31,-66,1649375734.135461000,18.65.116.99
32,-2802,1649375734.136673000,18.65.116.99
33,66,1649375734.136695000,10.11.219.6
34,-1229,1649375734.137605000,18.65.116.99
35,66,1649375734.137621000,10.11.219.6
36,130,1649375734.137698000,10.11.219.6
37,159,1649375734.138840000,10.11.219.6
38,500,1649375734.139040000,10.11.219.6
39,-66,1649375734.140694000,13.224.141.96
40,-66,1649375734.141896000,18.65.116.99
41,-66,1649375734.141896000,13.224.141.96
42,-237,1649375734.141897000,18.65.116.99
43,-135,1649375734.141897000,18.65.116.99
44,-610,1649375734.141897000,13.224.141.96
45,66,1649375734.141916000,10.11.219.6
46,66,1649375734.141930000,10.11.219.6
47,66,1649375734.141938000,10.11.219.6
48,90,1649375734.142131000,10.11.219.6
49,66,1649375734.142150000,10.11.219.6
50,243,1649375734.142605000,10.11.219.6
51,104,1649375734.142894000,10.11.219.6
52,-90,1649375734.143122000,13.224.141.96
53,54,1649375734.143139000,10.11.219.6
54,-97,1649375734.145032000,52.89.17.198
55,-66,1649375734.145032000,52.89.17.198
56,-66,1649375734.145033000,18.65.116.99
57,-104,1649375734.145033000,18.65.116.99
58,54,1649375734.145046000,10.11.219.6
59,54,1649375734.145061000,10.11.219.6
60,66,1649375734.145069000,10.11.219.6
61,-66,1649375734.146105000,18.65.116.99
62,74,1649375734.166320000,10.11.219.6
63,-74,1649375734.169295000,13.224.141.96
64,66,1649375734.169321000,10.11.219.6
65,583,1649375734.171278000,10.11.219.6
66,-66,1649375734.174959000,13.224.141.96
67,-2802,1649375734.174960000,13.224.141.96
68,66,1649375734.174973000,10.11.219.6
69,-1328,1649375734.176956000,13.224.141.96
70,66,1649375734.176976000,10.11.219.6
71,130,1649375734.181430000,10.11.219.6
72,494,1649375734.181650000,10.11.219.6
73,-66,1649375734.183608000,13.224.141.96
74,-66,1649375734.184706000,13.224.141.96
75,-5538,1649375734.187267000,13.224.141.96
76,-366,1649375734.187268000,13.224.141.96
77,-90,1649375734.187269000,13.224.141.96
78,-1434,1649375734.187269000,13.224.141.96
79,66,1649375734.187285000,10.11.219.6
80,78,1649375734.187311000,10.11.219.6
81,78,1649375734.187319000,10.11.219.6
82,66,1649375734.187328000,10.11.219.6
83,90,1649375734.187599000,10.11.219.6
84,66,1649375734.187626000,10.11.219.6
85,74,1649375734.189683000,10.11.219.6
86,-54,1649375734.190225000,13.224.141.96
87,-74,1649375734.192362000,13.224.141.96
88,66,1649375734.192386000,10.11.219.6
89,583,1649375734.196073000,10.11.219.6
90,-66,1649375734.198929000,13.224.141.96
91,-2802,1649375734.200182000,13.224.141.96
92,66,1649375734.200197000,10.11.219.6
93,-1328,1649375734.202503000,13.224.141.96
94,66,1649375734.202522000,10.11.219.6
95,130,1649375734.205976000,10.11.219.6
96,495,1649375734.206153000,10.11.219.6
97,-66,1649375734.208820000,13.224.141.96
98,-66,1649375734.208821000,13.224.141.96
99,-642,1649375734.209989000,13.224.141.96
100,-90,1649375734.209990000,13.224.141.96
