index,size,time,ip
0,74,1649843438.883189,192.168.10.155
1,-74,1649843438.885941,54.230.130.15
2,66,1649843438.885972,192.168.10.155
3,-60,1649843438.890088,119.63.197.139
4,-1514,1649843438.893001,119.63.197.139
5,54,1649843438.893018,192.168.10.155
6,583,1649843438.893196,192.168.10.155
7,-2799,1649843438.893954,119.63.197.139
8,54,1649843438.893966,192.168.10.155
9,-66,1649843438.897155,54.230.130.15
10,-1494,1649843438.899418,54.230.130.15
11,66,1649843438.899436,192.168.10.155
12,180,1649843438.899685,192.168.10.155
13,-1494,1649843438.900637,54.230.130.15
14,66,1649843438.900655,192.168.10.155
15,-1208,1649843438.901288,54.230.130.15
16,66,1649843438.901321,192.168.10.155
17,-1339,1649843438.901977,119.63.197.139
18,66,1649843438.902056,192.168.10.155
19,130,1649843438.907426,192.168.10.155
20,494,1649843438.907562,192.168.10.155
21,-66,1649843438.910045,54.230.130.15
22,-66,1649843438.910613,54.230.130.15
23,-2922,1649843438.911719,54.230.130.15
24,66,1649843438.911737,192.168.10.155
25,-2922,1649843438.913948,54.230.130.15
26,66,1649843438.914024,192.168.10.155
27,-1493,1649843438.914261,54.230.130.15
28,-90,1649843438.914265,54.230.130.15
29,-60,1649843438.914267,119.63.197.139
30,-224,1649843438.914270,119.63.197.139
31,66,1649843438.914309,192.168.10.155
32,74,1649843438.914330,192.168.10.155
33,54,1649843438.914361,192.168.10.155
34,-74,1649843438.919099,54.230.130.27
35,66,1649843438.919205,192.168.10.155
36,90,1649843438.919266,192.168.10.155
37,66,1649843438.919311,192.168.10.155
38,282,1649843438.919746,192.168.10.155
39,-60,1649843438.921971,54.230.130.15
40,-60,1649843438.922667,54.230.130.15
41,-66,1649843438.923325,54.230.130.27
42,-2922,1649843438.924289,54.230.130.27
43,66,1649843438.924301,192.168.10.155
44,-1109,1649843438.925464,54.230.130.27
45,66,1649843438.925479,192.168.10.155
46,159,1649843438.930390,192.168.10.155
47,74,1649843438.931224,192.168.10.155
48,-66,1649843438.933817,54.230.130.27
49,-237,1649843438.934354,54.230.130.27
50,66,1649843438.934414,192.168.10.155
51,-135,1649843438.934681,54.230.130.27
52,-74,1649843438.934682,54.230.130.15
53,66,1649843438.934709,192.168.10.155
54,66,1649843438.934759,192.168.10.155
55,583,1649843438.943080,192.168.10.155
56,243,1649843438.943744,192.168.10.155
57,104,1649843438.944041,192.168.10.155
58,-66,1649843438.946183,54.230.130.15
59,-66,1649843438.946567,54.230.130.27
