index,size,time,ip
0,236,1649351578.261745000,10.11.219.6
1,720,1649351578.261774000,10.11.219.6
2,74,1649351578.262281000,10.11.219.6
3,97,1649351578.262291000,10.11.219.6
4,-66,1649351578.264297000,18.65.110.227
5,-97,1649351578.264298000,18.65.110.227
6,-66,1649351578.264299000,18.65.110.227
7,66,1649351578.264326000,10.11.219.6
8,130,1649351578.264890000,10.11.219.6
9,499,1649351578.265045000,10.11.219.6
10,-66,1649351578.265441000,18.65.110.227
11,-74,1649351578.265442000,18.65.116.40
12,66,1649351578.265469000,10.11.219.6
13,282,1649351578.265617000,10.11.219.6
14,-66,1649351578.267507000,18.65.123.80
15,-66,1649351578.268640000,18.65.123.80
16,-610,1649351578.268640000,18.65.123.80
17,-90,1649351578.268641000,18.65.123.80
18,-66,1649351578.268641000,18.65.116.40
19,66,1649351578.268654000,10.11.219.6
20,90,1649351578.268904000,10.11.219.6
21,66,1649351578.268927000,10.11.219.6
22,-2802,1649351578.269817000,18.65.116.40
23,66,1649351578.269829000,10.11.219.6
24,74,1649351578.270606000,10.11.219.6
25,-1229,1649351578.270783000,18.65.116.40
26,66,1649351578.270792000,10.11.219.6
27,-54,1649351578.271828000,18.65.123.80
28,159,1649351578.271952000,10.11.219.6
29,-74,1649351578.274945000,18.65.123.80
30,66,1649351578.274961000,10.11.219.6
31,-66,1649351578.277157000,18.65.116.40
32,-237,1649351578.277158000,18.65.116.40
33,-135,1649351578.277158000,18.65.116.40
34,66,1649351578.277171000,10.11.219.6
35,66,1649351578.277182000,10.11.219.6
36,583,1649351578.277462000,10.11.219.6
37,243,1649351578.277983000,10.11.219.6
38,427,1649351578.278002000,10.11.219.6
39,104,1649351578.278344000,10.11.219.6
40,-66,1649351578.280355000,18.65.123.80
41,-66,1649351578.282699000,18.65.116.40
42,-66,1649351578.282700000,18.65.116.40
43,-104,1649351578.282700000,18.65.116.40
44,-396,1649351578.282701000,18.65.116.40
45,-2802,1649351578.282704000,18.65.123.80
46,-66,1649351578.282704000,18.65.116.40
47,-1328,1649351578.282705000,18.65.123.80
48,66,1649351578.282727000,10.11.219.6
49,66,1649351578.282759000,10.11.219.6
50,66,1649351578.282768000,10.11.219.6
51,66,1649351578.282779000,10.11.219.6
52,130,1649351578.287121000,10.11.219.6
53,500,1649351578.287366000,10.11.219.6
54,-66,1649351578.289990000,18.65.123.80
55,-66,1649351578.289992000,18.65.123.80
56,-610,1649351578.291081000,18.65.123.80
57,-90,1649351578.291082000,18.65.123.80
58,66,1649351578.291097000,10.11.219.6
59,90,1649351578.291500000,10.11.219.6
60,66,1649351578.291530000,10.11.219.6
61,74,1649351578.293619000,10.11.219.6
62,-54,1649351578.294355000,18.65.123.80
63,-74,1649351578.296432000,18.65.123.80
64,66,1649351578.296455000,10.11.219.6
65,583,1649351578.299007000,10.11.219.6
66,538,1649351578.307395000,10.11.219.6
67,-66,1649351578.309464000,18.65.123.80
68,-2802,1649351578.309465000,18.65.123.80
69,-1328,1649351578.309465000,18.65.123.80
70,66,1649351578.309481000,10.11.219.6
71,66,1649351578.309498000,10.11.219.6
72,-1060,1649351578.310370000,18.65.116.87
73,130,1649351578.313627000,10.11.219.6
74,494,1649351578.313813000,10.11.219.6
75,561,1649351578.315609000,10.11.219.6
76,-66,1649351578.316959000,18.65.123.80
77,-66,1649351578.316960000,18.65.123.80
